aX,aY,aZ,gX,gY,gZ
-9.180,2.926,-5.784,3.614,-11.910,26.442
-10.286,3.208,-6.407,2.273,-11.657,27.588
-10.286,3.208,-6.407,2.273,-11.657,27.588
-9.950,3.117,-5.976,10.666,-8.568,17.000
-9.615,1.619,-5.655,7.927,-8.879,13.406
-8.993,1.092,-6.939,2.875,-6.858,12.337
-8.840,0.958,-8.600,2.429,-4.410,12.415
-8.251,1.566,-9.500,7.888,-5.343,11.929
-7.753,2.227,-8.753,14.358,-8.879,11.948
-7.422,2.533,-7.001,17.699,-9.403,10.763
-7.422,2.533,-7.001,17.699,-9.403,10.763
-7.173,2.820,-4.793,8.179,-9.520,8.510
-7.077,2.849,-5.253,-0.505,-9.636,8.995
-7.077,2.849,-5.253,-0.505,-9.636,8.995
-6.915,2.945,-6.713,3.866,0.855,3.458
-6.350,2.868,-6.694,7.597,3.109,0.952
-5.895,2.883,-6.436,7.791,3.497,0.389
-5.670,2.715,-6.474,6.761,3.750,0.039
-5.449,2.744,-6.388,7.266,5.459,-0.544
-5.358,2.878,-6.230,7.616,6.936,-0.311
-5.330,2.883,-6.206,5.129,6.878,0.738
-5.397,3.060,-6.378,0.719,4.410,1.962
-5.483,3.271,-6.848,-1.710,2.856,2.584
-5.617,3.405,-6.905,0.194,4.974,1.205
-5.617,3.405,-6.905,0.194,4.974,1.205
-5.416,3.400,-6.354,2.254,5.187,-0.699
-5.416,3.400,-6.354,2.254,5.187,-0.699
-5.066,3.189,-6.733,-5.421,0.777,-0.155
-5.162,2.959,-7.159,-5.829,1.690,-0.155
-5.033,2.983,-7.130,-2.370,3.827,-1.302
-5.109,3.045,-6.833,-0.855,4.138,-1.593
-4.918,3.079,-6.757,-2.895,2.603,-1.321
-4.985,3.132,-6.910,-5.421,1.496,-0.486
-4.985,3.132,-6.910,-5.421,1.496,-0.486
-4.985,3.247,-7.307,-6.237,1.729,-0.330
-4.822,3.299,-7.417,-1.943,2.487,-1.846
-4.774,3.227,-7.140,-0.933,1.515,-1.710
-4.587,3.132,-6.977,-1.729,1.360,-1.496
-4.587,3.132,-6.977,-1.729,1.360,-1.496
-4.755,3.223,-7.101,-4.002,1.146,0.117
-4.812,3.199,-7.504,-3.827,0.563,-0.136
-4.726,3.074,-7.480,-0.874,0.835,-0.913
-4.726,3.074,-7.480,-0.874,0.835,-0.913
-4.630,3.213,-6.982,0.330,1.651,0.971
-4.525,3.299,-6.871,-0.525,1.574,1.360
-4.511,3.266,-7.135,-1.282,0.525,1.807
-4.683,3.266,-6.800,0.175,0.253,2.118
-4.592,3.366,-6.426,1.904,0.874,1.243
-4.482,3.390,-6.225,0.855,0.777,1.146
-4.448,3.285,-6.426,-1.846,1.185,1.768
-4.448,3.285,-6.426,-1.846,1.185,1.768

-17.066,2.672,-9.160,-6.645,55.798,-14.882
-19.973,4.520,-13.073,-4.371,76.878,-22.284
-21.290,5.598,-14.643,7.519,94.830,-32.232
-21.294,7.307,-13.858,17.311,100.794,-39.750
-19.451,10.999,-11.176,22.226,106.215,-44.918
-15.816,14.030,-8.227,29.220,119.990,-50.514
-10.597,14.878,-6.819,36.448,130.229,-54.613
-10.597,14.878,-6.819,36.448,130.229,-54.613
-5.267,13.796,-3.261,45.210,112.005,-40.838
-1.604,14.322,2.112,54.594,103.398,-32.523
2.643,14.787,8.988,50.164,97.550,-31.610
7.810,14.389,9.840,30.211,90.711,-31.552
8.643,12.369,6.900,17.486,86.515,-19.118
9.012,12.675,6.575,24.013,83.095,-9.656
7.527,13.724,6.857,32.212,74.605,-2.273
6.661,14.873,6.340,39.731,61.238,-4.294
4.496,15.328,5.603,45.715,46.861,-10.958
4.099,15.247,6.192,51.816,32.076,-22.498
4.099,15.247,6.192,51.816,32.076,-22.498
8.227,13.259,9.539,52.340,17.330,-50.222
10.583,10.865,8.193,50.203,9.209,-60.131
10.583,10.865,8.193,50.203,9.209,-60.131
15.337,6.077,8.954,46.123,3.555,-61.841
